,id,userId,eventId,homeworkRequestId,classId,documentId,message,priority,creationDate,lastModificationDate,expirationDate,notificationType,sphere,title
0,5ea70180c6cc020001891469,5e617d019fed0e00015600a9,5ea70180c6cc020001891466,,,,Vous Ãªtes invité Ã  lévénement {0} organisé par {1},1,2020-04-27 18:00,2021-02-15 14:07,2020-10-26 20:22,INVITATION_EVENT,EVENT,
1,5e621c689fed0e0001560199,5e6212b29fed0e00015600be,5e621c689fed0e0001560198,,,,Vous êtes invité à L'événement c'est le week-end ! organisé par [Samuel Rémy],1,2020-03-06 10:48,2021-02-15 14:07,2020-03-07 01:00,INVITATION_EVENT,,
2,5ea70180c6cc020001891473,5e6212b29fed0e00015600be,5ea70180c6cc020001891466,,,,Vous Ãªtes invité Ã  lévénement {0} organisé par {1},1,2020-04-27 18:00,2021-02-15 14:07,2020-05-12 18:00,INVITATION_EVENT,EVENT,
3,5e839b129fed0e0001f16502,5e62341f9fed0e0001560209,5e839b129fed0e0001f16500,,,,Vous êtes invité à L'événement a la maison  organisé par [Jérémie Lachcar],1,2020-03-31 21:33,2021-02-15 14:07,2020-04-10 02:00,INVITATION_EVENT,,
4,5e6223409fed0e00015601da,5e617dbb9fed0e00015600b1,5e6223409fed0e00015601d7,,,,Vous êtes invité à L'événement Repas chez laura  organisé par [Laura Michael],1,2020-03-06 11:17,2021-02-15 14:07,2020-03-20 11:17,INVITATION_EVENT,,
5,5e7b89119fed0e000191fcf5,5e6212b29fed0e00015600be,5e7b89119fed0e000191fcf2,,,,Vous êtes invité à L'événement 1 er test caro organisé par [Caroline Guérard],1,2020-03-25 17:38,2021-02-15 14:07,2020-03-26 01:00,INVITATION_EVENT,,
6,5e6224d59fed0e00015601dd,5e6212b29fed0e00015600be,5e6224d59fed0e00015601dc,,,,Vous êtes invité à L'événement Les lyonnais à Paris organisé par [Marie Lewin],1,2020-03-06 11:24,2021-02-15 14:07,2020-03-20 11:24,INVITATION_EVENT,,
7,5ea70180c6cc020001891467,5e617db09fed0e00015600af,5ea70180c6cc020001891466,,,,Vous Ãªtes invité Ã  lévénement {0} organisé par {1},1,2020-04-27 18:00,2021-02-15 14:07,2020-05-12 18:00,INVITATION_EVENT,EVENT,
8,5ec78fa77b37df0001caadad,5e6210c09fed0e00015600b7,5ea70180c6cc020001891466,,,,You are invited to the event Réunion feamzy organized by [Marie Lewin],1,2020-05-22 10:39,2021-02-15 14:07,2020-06-02 21:30,INVITATION_EVENT,EVENT,
9,5ea70180c6cc02000189146f,5e617dc09fed0e00015600b2,5ea70180c6cc020001891466,,,,Vous Ãªtes invité Ã  lévénement {0} organisé par {1},1,2020-04-27 18:00,2021-02-15 14:07,2020-05-12 18:00,INVITATION_EVENT,EVENT,
10,5ea70180c6cc020001891471,5e617d9f9fed0e00015600ac,5ea70180c6cc020001891466,,,,Vous Ãªtes invité Ã  lévénement {0} organisé par {1},1,2020-04-27 18:00,2021-02-15 14:07,2020-05-12 18:00,INVITATION_EVENT,EVENT,
11,5ec78b527b37df0001caad9e,5e617d019fed0e00015600a9,5ec59550e7ecff000176293e,,,,You are invited to the event break en normandie organized by [Simon Guerard],1,2020-05-22 10:20,2021-02-15 14:07,2020-10-26 20:22,INVITATION_EVENT,EVENT,
12,5ec78fa87b37df0001caadb1,5e617dc09fed0e00015600b2,5ea70180c6cc020001891466,,,,You are invited to the event Réunion feamzy organized by [Marie Lewin],1,2020-05-22 10:39,2021-02-15 14:07,2020-06-02 21:30,INVITATION_EVENT,EVENT,
13,5ec78fa97b37df0001caadb5,5e617d019fed0e00015600a9,5ea70180c6cc020001891466,,,,You are invited to the event Réunion feamzy organized by [Marie Lewin],1,2020-05-22 10:39,2021-02-15 14:07,2020-10-26 20:22,INVITATION_EVENT,EVENT,
14,5ec78fa97b37df0001caadb4,5e6210d99fed0e00015600ba,5ea70180c6cc020001891466,,,,You are invited to the event Réunion feamzy organized by [Marie Lewin],1,2020-05-22 10:39,2021-02-15 14:07,2020-06-02 21:30,INVITATION_EVENT,EVENT,
15,5ec78fa87b37df0001caadb0,5e617d9f9fed0e00015600ac,5ea70180c6cc020001891466,,,,You are invited to the event Réunion feamzy organized by [Marie Lewin],1,2020-05-22 10:39,2021-02-15 14:07,2020-06-02 21:30,INVITATION_EVENT,EVENT,
16,5e62af2b9fed0e000156099b,5e617dc09fed0e00015600b2,5e62410b9fed0e000156035a,,,,L'événement a été modifié,2,2020-03-06 21:14,2021-02-15 14:07,2020-03-15 01:00,INFORMATION,,
17,5ea70180c6cc020001891472,5e6210d99fed0e00015600ba,5ea70180c6cc020001891466,,,,Vous Ãªtes invité Ã  lévénement {0} organisé par {1},1,2020-04-27 18:00,2021-02-15 14:07,2020-05-12 18:00,INVITATION_EVENT,EVENT,
18,5e75d5179fed0e000191fced,5e617dbb9fed0e00015600b1,5e75d5179fed0e000191fcec,,,,Vous êtes invité à L'événement Un petit télé apéro ?  organisé par [Marie Lewin],1,2020-03-21 09:49,2021-02-15 14:07,2020-03-22 01:00,INVITATION_EVENT,,
19,5e6966e39fed0e0001560bb7,5e62341f9fed0e0001560209,5e6966e39fed0e0001560bb6,,,,Vous êtes invité à L'événement hello test organisé par [Jérémie Lachcar],1,2020-03-11 23:32,2021-02-15 14:07,2020-03-13 01:00,INVITATION_EVENT,,
20,5ea70180c6cc020001891477,5e6210cd9fed0e00015600b9,5ea70180c6cc020001891466,,,,Vous Ãªtes invité Ã  lévénement {0} organisé par {1},1,2020-04-27 18:00,2021-02-15 14:07,2020-05-12 18:00,INVITATION_EVENT,EVENT,
21,5ea70180c6cc020001891470,5e617dbb9fed0e00015600b1,5ea70180c6cc020001891466,,,,Vous Ãªtes invité Ã  lévénement {0} organisé par {1},1,2020-04-27 18:00,2021-02-15 14:07,2020-05-12 18:00,INVITATION_EVENT,EVENT,
22,5ea70180c6cc020001891475,5e617dc79fed0e00015600b3,5ea70180c6cc020001891466,,,,Vous Ãªtes invité Ã  lévénement {0} organisé par {1},1,2020-04-27 18:00,2021-02-15 14:07,2020-05-12 18:00,INVITATION_EVENT,EVENT,
23,5ea70180c6cc020001891468,5e6210c09fed0e00015600b7,5ea70180c6cc020001891466,,,,Vous Ãªtes invité Ã  lévénement {0} organisé par {1},1,2020-04-27 18:00,2021-02-15 14:07,2020-05-12 18:00,INVITATION_EVENT,EVENT,
24,5ec78fa17b37df0001caada7,5e617db09fed0e00015600af,5ea70180c6cc020001891466,,,,You are invited to the event Réunion feamzy organized by [Marie Lewin],1,2020-05-22 10:38,2021-02-15 14:07,2020-06-02 21:30,INVITATION_EVENT,EVENT,
25,5ec790e07b37df0001caadb7,5e617d019fed0e00015600a9,5ec28f8b7b059100010baa8f,,,,You are invited to the event Côte de boeuf party organized by [Marie Lewin],1,2020-05-22 10:44,2021-02-15 14:07,2020-10-26 20:22,INVITATION_EVENT,EVENT,
26,5f0fffca287d3e0001cc73c2,5f0fffc8287d3e0001cc73c1,,,,,,1,2020-07-16 09:20,2021-02-15 14:07,2020-07-31 09:20,SETUP_CALENDAR,HOME,
27,5ec78fa37b37df0001caadaa,5e6212b29fed0e00015600be,5ea70180c6cc020001891466,,,,You are invited to the event Réunion feamzy organized by [Marie Lewin],1,2020-05-22 10:38,2021-02-15 14:07,2020-06-02 21:30,INVITATION_EVENT,EVENT,
28,5ec78f9c7b37df0001caada5,5e6210cd9fed0e00015600b9,5ea70180c6cc020001891466,,,,You are invited to the event Réunion feamzy organized by [Marie Lewin],1,2020-05-22 10:38,2021-02-15 14:07,2020-06-02 21:30,INVITATION_EVENT,EVENT,
29,5ecf7851bc261f00011dcb0c,5e617d019fed0e00015600a9,5ecf7851bc261f00011dcb0a,,,,You are invited to the event test SGU organized by [Simon Guerard],1,2020-05-28 10:37,2021-02-15 14:07,2020-10-26 20:22,INVITATION_EVENT,EVENT,
30,5f0ffff6287d3e0001cc73c7,5f0ffff5287d3e0001cc73c6,,,,,,1,2020-07-16 09:21,2021-02-15 14:07,2020-07-31 09:21,SETUP_CALENDAR,HOME,
31,5f10af0c287d3e0001cc77e9,5f10af0c287d3e0001cc77e8,,,,,,1,2020-07-16 21:48,2021-02-15 14:07,2020-07-16 09:49,SETUP_CALENDAR,HOME,
32,5f0ff5df287d3e0001cc72e6,5f0ff5dd287d3e0001cc72e5,,,,,,1,2020-07-16 08:38,2021-02-15 14:07,2020-07-31 08:38,SETUP_CALENDAR,HOME,
33,5f11543d287d3e0001cc796d,5e617d019fed0e00015600a9,5f103e8e287d3e0001cc74ba,,,,"la date, le lieu,  ont été changés",2,2020-07-17 09:33,2021-02-15 14:07,2020-10-26 20:22,INFORMATION_EVENT,EVENT,
34,5f186b5684e9da00016dbae6,5f186b5584e9da00016dbae5,,,,,,1,2020-07-22 18:37,2021-02-15 14:07,2020-08-06 18:37,SETUP_CALENDAR,HOME,
35,5f1c009a201ae800014616ab,5f1c0099201ae800014616aa,,,,,,1,2020-07-25 11:51,2021-02-15 14:07,2020-08-09 11:51,SETUP_CALENDAR,HOME,
36,5f198e1384e9da00016dbb29,5f198e1284e9da00016dbb28,,,,,,1,2020-07-23 15:18,2021-02-15 14:07,2020-08-07 15:18,SETUP_CALENDAR,HOME,
37,5f10c54e287d3e0001cc7869,5f10c54d287d3e0001cc7868,,,,,,1,2020-07-16 23:23,2021-02-15 14:07,2020-07-31 23:23,SETUP_CALENDAR,HOME,
38,5f1329a2f3e5ff00017a6ea6,5e617d9f9fed0e00015600ac,5f1329a2f3e5ff00017a6ea4,,,,Vous êtes invité à l'événement week-end en tourraine organisé par Simon Guerard,1,2020-07-18 18:56,2021-02-15 14:07,2020-08-02 18:56,INVITATION_EVENT,EVENT,
39,5e6298cc9fed0e00015605f8,5e617d019fed0e00015600a9,5e6298cc9fed0e00015605f7,,,,"Vous êtes invité à l'événement soiree apero organisé par [Mathieu Alison, Caroline Guérard]",1,2020-03-06 19:39,2021-02-15 14:07,2020-10-26 20:22,INVITATION_EVENT,,
40,5ec78fa77b37df0001caadaf,5e6210b49fed0e00015600b6,5ea70180c6cc020001891466,,,,You are invited to the event Réunion feamzy organized by [Marie Lewin],1,2020-05-22 10:39,2021-02-15 14:07,2020-06-02 21:30,INVITATION_EVENT,EVENT,
41,5f2274e15daffe0001ead626,5f2274e05daffe0001ead625,,,,,,1,2020-07-30 09:21,2021-02-15 14:07,2020-07-30 09:26,SETUP_CALENDAR,HOME,
42,5ec78f9c7b37df0001caada3,5e617dbb9fed0e00015600b1,5ea70180c6cc020001891466,,,,You are invited to the event Réunion feamzy organized by [Marie Lewin],1,2020-05-22 10:38,2021-02-15 14:07,2020-06-02 21:30,INVITATION_EVENT,EVENT,
43,5ea70180c6cc020001891479,5e6210b49fed0e00015600b6,5ea70180c6cc020001891466,,,,Vous Ãªtes invité Ã  lévénement {0} organisé par {1},1,2020-04-27 18:00,2021-02-15 14:07,2020-05-12 18:00,INVITATION_EVENT,EVENT,
44,5f10ae7b287d3e0001cc77e7,5f10ae7b287d3e0001cc77e6,,,,,,1,2020-07-16 21:46,2021-02-15 14:07,2020-07-31 21:46,SETUP_CALENDAR,HOME,
45,5ec78fa77b37df0001caadae,5e617dc79fed0e00015600b3,5ea70180c6cc020001891466,,,,You are invited to the event Réunion feamzy organized by [Marie Lewin],1,2020-05-22 10:39,2021-02-15 14:07,2020-06-02 21:30,INVITATION_EVENT,EVENT,
46,5f26eff18463630001c86463,5e6212b29fed0e00015600be,5f203754201ae8000146175f,,,,", la date, le lieu,  ont été changés",2,2020-08-02 18:55,2021-02-15 14:07,2020-08-03 13:00,INFORMATION_EVENT,EVENT,
47,5f25ad978463630001c863d3,5e617dc79fed0e00015600b3,5f25ad978463630001c863d2,,,,Vous êtes invité à l'événement Anniversaire marlene et anthony organisé par Alexandre Husset,1,2020-08-01 19:59,2021-02-15 14:07,2020-08-07 19:00,INVITATION_EVENT,EVENT,
48,5f2121945daffe0001ead403,5e617dc79fed0e00015600b3,5f2121945daffe0001ead401,,,,Vous êtes invité à l'événement Dîner entre amis  organisé par Alexandre Husset,1,2020-07-29 09:13,2021-02-15 14:07,2020-07-29 20:00,INVITATION_EVENT,EVENT,
49,5f26eff18463630001c86461,5e617d019fed0e00015600a9,5f203754201ae8000146175f,,,,", la date, le lieu,  ont été changés",2,2020-08-02 18:55,2021-02-15 14:07,2020-10-26 20:22,INFORMATION_EVENT,EVENT,
50,5f26effb8463630001c8646b,5e617d019fed0e00015600a9,5f203754201ae8000146175f,,,,Marie Lewin a choisi la date de 03/08/2020 à 13:00 pour l'événement Déjeuner à Paris,1,2020-08-02 18:55,2021-02-15 14:07,2020-10-26 20:22,INFORMATION_EVENT,EVENT,
51,5f26effb8463630001c8646c,5e6212b29fed0e00015600be,5f203754201ae8000146175f,,,,Marie Lewin a choisi la date de 03/08/2020 à 13:00 pour l'événement Déjeuner à Paris,1,2020-08-02 18:55,2021-02-15 14:07,2020-08-03 13:00,INFORMATION_EVENT,EVENT,
52,5f26eff18463630001c86464,5e617d9f9fed0e00015600ac,5f203754201ae8000146175f,,,,", la date, le lieu,  ont été changés",2,2020-08-02 18:55,2021-02-15 14:07,2020-08-03 13:00,INFORMATION_EVENT,EVENT,
53,5f26f05d8463630001c8647f,5e6212b29fed0e00015600be,5f203754201ae8000146175f,,,,"la date, le lieu,  ont été changés",2,2020-08-02 18:57,2021-02-15 14:07,2020-08-03 12:30,INFORMATION_EVENT,EVENT,
54,5f26f05d8463630001c86481,5e617d9f9fed0e00015600ac,5f203754201ae8000146175f,,,,"la date, le lieu,  ont été changés",2,2020-08-02 18:57,2021-02-15 14:07,2020-08-03 12:30,INFORMATION_EVENT,EVENT,
55,5f26f05d8463630001c86482,5e617d019fed0e00015600a9,5f203754201ae8000146175f,,,,"la date, le lieu,  ont été changés",2,2020-08-02 18:57,2021-02-15 14:07,2020-10-26 20:22,INFORMATION_EVENT,EVENT,
56,5f3d31a971aa2c00010bd487,5f2fcabad733ce0001f53c7f,5f3d30db71aa2c00010bd452,,,,L'événement Un verre entre stars a été annulé,1,2020-08-19 16:05,2021-02-15 14:07,2020-08-22 19:00,INFORMATION_EVENT,EVENT,
57,5f466db44ded6f0001f0245b,5e617d019fed0e00015600a9,5f103e8e287d3e0001cc74ba,,,,la date a été changé,2,2020-08-26 16:12,2021-02-15 14:07,2020-10-26 20:22,INFORMATION_EVENT,EVENT,
58,5f26effc8463630001c8646e,5e617d9f9fed0e00015600ac,5f203754201ae8000146175f,,,,Marie Lewin a choisi la date de 03/08/2020 à 13:00 pour l'événement Déjeuner à Paris,1,2020-08-02 18:55,2021-02-15 14:07,2020-08-03 13:00,INFORMATION_EVENT,EVENT,
59,5f466db94ded6f0001f02460,5e617d019fed0e00015600a9,5f103e8e287d3e0001cc74ba,,,,la date a été changé,2,2020-08-26 16:12,2021-02-15 14:07,2020-10-26 20:22,INFORMATION_EVENT,EVENT,
60,5f46a25b4ded6f0001f024d8,5f46a25b4ded6f0001f024d7,,,,,Créé tes évenements,1,2020-08-26 19:56,2021-02-15 14:07,2020-09-10 19:56,SETUP_CALENDAR,HOME,Découvre la sphere événement
61,5f46a25b4ded6f0001f024d9,5f46a25b4ded6f0001f024d7,,,,,Communique avec d'autres parents,2,2020-08-26 19:56,2021-02-15 14:07,2020-09-10 19:56,SETUP_SCHOOL,SCHOOL,Découvre la sphere Ecole
62,5f46a25b4ded6f0001f024da,5f46a25b4ded6f0001f024d7,,,,,Trouvez la classe de vos enfants,1,2020-08-26 19:56,2021-02-15 14:07,2020-09-10 19:56,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
63,5f490fab4ded6f0001f026a1,5f490fa94ded6f0001f0269e,,,,,Trouvez la classe de vos enfants,1,2020-08-28 16:07,2021-02-15 14:07,2020-09-12 16:07,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
64,5f490fab4ded6f0001f026a0,5f490fa94ded6f0001f0269e,,,,,Communique avec d'autres parents,2,2020-08-28 16:07,2021-02-15 14:07,2020-08-28 03:32,SETUP_SCHOOL,SCHOOL,Découvre la sphere Ecole
65,5f4910de4ded6f0001f026ad,5f4910dd4ded6f0001f026ab,,,,,Communique avec d'autres parents,2,2020-08-28 16:12,2021-02-15 14:07,2020-09-12 16:12,SETUP_SCHOOL,SCHOOL,Découvre la sphere Ecole
66,5f490fab4ded6f0001f0269f,5f490fa94ded6f0001f0269e,,,,,Créé tes évenements,1,2020-08-28 16:07,2021-02-15 14:07,2020-08-28 03:32,SETUP_CALENDAR,HOME,Découvre la sphere événement
67,5f4910de4ded6f0001f026ac,5f4910dd4ded6f0001f026ab,,,,,Créé tes évenements,1,2020-08-28 16:12,2021-02-15 14:07,2020-09-12 16:12,SETUP_CALENDAR,HOME,Découvre la sphere événement
68,5f4910de4ded6f0001f026ae,5f4910dd4ded6f0001f026ab,,,,,Trouvez la classe de vos enfants,1,2020-08-28 16:12,2021-02-15 14:07,2020-09-12 16:12,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
69,5f4911344ded6f0001f026ec,5f4911344ded6f0001f026eb,,,,,Créé tes évenements,1,2020-08-28 16:14,2021-02-15 14:07,2020-09-12 16:14,SETUP_CALENDAR,HOME,Découvre la sphere événement
70,5f49116c4ded6f0001f026ef,5ec23afd7b059100010baa8b,,,,,Créé tes évenements,1,2020-08-28 16:15,2021-02-15 14:07,2020-08-28 03:25,SETUP_CALENDAR,HOME,Découvre la sphere événement
71,5f4911344ded6f0001f026ed,5f4911344ded6f0001f026eb,,,,,Communique avec d'autres parents,2,2020-08-28 16:14,2021-02-15 14:07,2020-09-12 16:14,SETUP_SCHOOL,SCHOOL,Découvre la sphere Ecole
72,5f4911344ded6f0001f026ee,5f4911344ded6f0001f026eb,,,,,Trouvez la classe de vos enfants,1,2020-08-28 16:14,2021-02-15 14:07,2020-09-12 16:14,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
73,5f49116c4ded6f0001f026f0,5ec23afd7b059100010baa8b,,,,,Communique avec d'autres parents,2,2020-08-28 16:15,2021-02-15 14:07,2020-08-28 03:39,SETUP_SCHOOL,SCHOOL,Découvre la sphere Ecole
74,5f4911b54ded6f0001f0270e,5f350e7e766cdf0001e3d68b,,,,,Create your events,1,2020-08-28 16:16,2021-02-15 14:07,2020-08-28 03:21,SETUP_CALENDAR,HOME,Discover the Event sphere
75,5f49116d4ded6f0001f026f1,5ec23afd7b059100010baa8b,,,,,Trouvez la classe de vos enfants,1,2020-08-28 16:15,2021-02-15 14:07,2020-09-12 16:15,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
76,5f4911b54ded6f0001f02710,5f350e7e766cdf0001e3d68b,,,,,Find your children''s class,1,2020-08-28 16:16,2021-02-15 14:07,2020-09-12 16:16,SETUP_CLASS,SCHOOL,Find your children''s class
77,5f4911f04ded6f0001f0271e,5f4911ef4ded6f0001f0271d,,,,,Créé tes évenements,1,2020-08-28 16:17,2021-02-15 14:07,2020-08-28 03:20,SETUP_CALENDAR,HOME,Découvre la sphere événement
78,5f4911b54ded6f0001f0270f,5f350e7e766cdf0001e3d68b,,,,,Communicates with other parents,2,2020-08-28 16:16,2021-02-15 14:07,2020-08-28 03:21,SETUP_SCHOOL,SCHOOL,Discover the School sphere
79,5f4911f04ded6f0001f0271f,5f4911ef4ded6f0001f0271d,,,,,Communique avec d'autres parents,2,2020-08-28 16:17,2021-02-15 14:07,2020-08-28 03:34,SETUP_SCHOOL,SCHOOL,Découvre la sphere Ecole
80,5f491b014ded6f0001f0360c,5f491b004ded6f0001f0360a,,,,,Communique avec d'autres parents,2,2020-08-28 16:56,2021-02-15 14:07,2020-09-12 16:56,SETUP_SCHOOL,SCHOOL,Découvre la sphere Ecole
81,5f491b014ded6f0001f0360b,5f491b004ded6f0001f0360a,,,,,Créé tes évenements,1,2020-08-28 16:56,2021-02-15 14:07,2020-09-12 16:56,SETUP_CALENDAR,HOME,Découvre la sphere événement
82,5f491ae54ded6f0001f035f1,5ec23afd7b059100010baa8b,5f491aa44ded6f0001f03585,,,,All the participants have answered for yrou date proposition for the event second event. You can fix the date !,1,2020-08-28 16:55,2021-02-15 14:07,2020-08-30 15:53,PERIOD_TO_VALIDATE,EVENT,
83,5f491ac64ded6f0001f035c8,5ec23afd7b059100010baa8b,5f491aa44ded6f0001f03585,,,,All the participants have answered for yrou date proposition for the event second event. You can fix the date !,1,2020-08-28 16:55,2021-02-15 14:07,2020-08-30 15:53,PERIOD_TO_VALIDATE,EVENT,
84,5f491b014ded6f0001f0360d,5f491b004ded6f0001f0360a,,,,,Trouvez la classe de vos enfants,1,2020-08-28 16:56,2021-02-15 14:07,2020-09-12 16:56,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
85,5f4d55b54ded6f0001f03fe5,5f4d55b54ded6f0001f03fe4,,,,,Créé tes évenements,1,2020-08-31 21:55,2021-02-15 14:07,2020-09-15 21:55,SETUP_CALENDAR,HOME,Découvre la sphere événement
86,5f491b584ded6f0001f0362b,5ec23afd7b059100010baa8b,5f491aa44ded6f0001f03585,,,,All the participants have answered for yrou date proposition for the event second event. You can fix the date !,1,2020-08-28 16:57,2021-02-15 14:07,2020-08-30 15:53,PERIOD_TO_VALIDATE,EVENT,
87,5f491eaf4ded6f0001f03ab2,5f4910754ded6f0001f026a7,5f4915164ded6f0001f02d45,,,,L'événement event aymen a été annulé,1,2020-08-28 17:11,2021-02-15 14:07,2020-08-29 15:29,INFORMATION_EVENT,EVENT,
88,5f4e3b972447780001556d26,5f4e3b972447780001556d25,,,,,Créé tes évenements,1,2020-09-01 14:16,2021-02-15 14:07,2020-09-16 14:16,SETUP_CALENDAR,HOME,Découvre la sphere événement
89,5f4d55b54ded6f0001f03fe7,5f4d55b54ded6f0001f03fe4,,,,,Trouvez la classe de vos enfants,1,2020-08-31 21:55,2021-02-15 14:07,2020-09-15 21:55,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
90,5f4e3b982447780001556d28,5f4e3b972447780001556d25,,,,,Trouvez la classe de vos enfants,1,2020-09-01 14:16,2021-02-15 14:07,2020-09-16 14:16,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
91,5f4e3b982447780001556d27,5f4e3b972447780001556d25,,,,,Communique avec d'autres parents,2,2020-09-01 14:16,2021-02-15 14:07,2020-09-16 14:16,SETUP_SCHOOL,SCHOOL,Découvre la sphere Ecole
92,5f4e5867c154d5000100afa1,5e617dbb9fed0e00015600b1,5f4e5867c154d5000100af9f,,,,Vous êtes invité à l'événement bbq chez denis  organisé par Laura Michael,1,2020-09-01 16:19,2021-02-15 14:07,2020-09-05 12:31,INVITATION_EVENT,EVENT,
93,5f4d55b54ded6f0001f03fe6,5f4d55b54ded6f0001f03fe4,,,,,Communique avec d'autres parents,2,2020-08-31 21:55,2021-02-15 14:07,2020-09-15 21:55,SETUP_SCHOOL,SCHOOL,Découvre la sphere Ecole
94,5f4e43082447780001556db7,5e6210d99fed0e00015600ba,5f4e43082447780001556db4,,,,Vous êtes invité à l'événement Séjour kite organisé par Alexandre Husset,1,2020-09-01 14:48,2021-02-15 14:07,2020-09-16 14:48,INVITATION_EVENT,EVENT,
95,5f4e908995deff00018e9814,5f4e908895deff00018e9812,,,,,Communique avec d'autres parents,2,2020-09-01 20:18,2021-02-15 14:07,2020-09-01 08:20,SETUP_SCHOOL,SCHOOL,Découvre la sphere Ecole
96,5f4e908995deff00018e9815,5f4e908895deff00018e9812,,,,,Trouvez la classe de vos enfants,1,2020-09-01 20:18,2021-02-15 14:07,2020-09-16 20:18,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
97,5f4e9da295deff00018e99c3,5f4e9da295deff00018e99c2,,,,,Créé tes évenements,1,2020-09-01 21:14,2021-02-15 14:07,2020-09-01 09:16,SETUP_CALENDAR,HOME,Découvre la sphere événement
98,5f4e908995deff00018e9813,5f4e908895deff00018e9812,,,,,Créé tes évenements,1,2020-09-01 20:18,2021-02-15 14:07,2020-09-01 08:52,SETUP_CALENDAR,HOME,Découvre la sphere événement
99,5f4e9da295deff00018e99c5,5f4e9da295deff00018e99c2,,,,,Trouvez la classe de vos enfants,1,2020-09-01 21:14,2021-02-15 14:07,2020-09-16 21:14,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
100,5f4f22d995deff00018e9d74,5f4f22d995deff00018e9d72,,,,,Communique avec d'autres parents,2,2020-09-02 06:43,2021-02-15 14:07,2020-09-17 06:43,SETUP_SCHOOL,SCHOOL,Découvre la sphere Ecole
101,5f4e9da295deff00018e99c4,5f4e9da295deff00018e99c2,,,,,Communique avec d'autres parents,2,2020-09-01 21:14,2021-02-15 14:07,2020-09-01 09:15,SETUP_SCHOOL,SCHOOL,Découvre la sphere Ecole
102,5f4f22d995deff00018e9d73,5f4f22d995deff00018e9d72,,,,,Créé tes évenements,1,2020-09-02 06:43,2021-02-15 14:07,2020-09-17 06:43,SETUP_CALENDAR,HOME,Découvre la sphere événement
103,5f4ea4e695deff00018e9b44,5f4ea4e695deff00018e9b41,,,,,Trouvez la classe de vos enfants,1,2020-09-01 21:45,2021-02-15 14:07,2020-09-16 21:45,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
104,5f4ea4e695deff00018e9b42,5f4ea4e695deff00018e9b41,,,,,Créé tes évenements,1,2020-09-01 21:45,2021-02-15 14:07,2020-09-16 21:45,SETUP_CALENDAR,HOME,Découvre la sphere événement
105,5f4ea4e695deff00018e9b43,5f4ea4e695deff00018e9b41,,,,,Communique avec d'autres parents,2,2020-09-01 21:45,2021-02-15 14:07,2020-09-01 09:48,SETUP_SCHOOL,SCHOOL,Découvre la sphere Ecole
106,5f4f25c395deff00018e9d89,5f4f25c395deff00018e9d88,,,,,Créé tes évenements,1,2020-09-02 06:55,2021-02-15 14:07,2020-09-17 06:55,SETUP_CALENDAR,HOME,Découvre la sphere événement
107,5f4f22d995deff00018e9d75,5f4f22d995deff00018e9d72,,,,,Trouvez la classe de vos enfants,1,2020-09-02 06:43,2021-02-15 14:07,2020-09-17 06:43,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
108,5f4f25c395deff00018e9d8b,5f4f25c395deff00018e9d88,,,,,Trouvez la classe de vos enfants,1,2020-09-02 06:55,2021-02-15 14:07,2020-09-17 06:55,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
109,5f4f351c95deff00018e9d97,5f4f351c95deff00018e9d95,,,,,Communique avec d'autres parents,2,2020-09-02 08:01,2021-02-15 14:07,2020-09-17 08:01,SETUP_SCHOOL,SCHOOL,Découvre la sphere Ecole
110,5f4f3f5295deff00018e9d9a,5f4f3f5295deff00018e9d99,,,,,Créé tes évenements,1,2020-09-02 08:44,2021-02-15 14:07,2020-09-17 08:44,SETUP_CALENDAR,HOME,Découvre la sphere événement
111,5f4f25c395deff00018e9d8a,5f4f25c395deff00018e9d88,,,,,Communique avec d'autres parents,2,2020-09-02 06:55,2021-02-15 14:07,2020-09-17 06:55,SETUP_SCHOOL,SCHOOL,Découvre la sphere Ecole
112,5f4f351c95deff00018e9d96,5f4f351c95deff00018e9d95,,,,,Créé tes évenements,1,2020-09-02 08:01,2021-02-15 14:07,2020-09-17 08:01,SETUP_CALENDAR,HOME,Découvre la sphere événement
113,5f4f3f5295deff00018e9d9b,5f4f3f5295deff00018e9d99,,,,,Communique avec d'autres parents,2,2020-09-02 08:44,2021-02-15 14:07,2020-09-17 08:44,SETUP_SCHOOL,SCHOOL,Découvre la sphere Ecole
114,5f4f3f5295deff00018e9d9c,5f4f3f5295deff00018e9d99,,,,,Trouvez la classe de vos enfants,1,2020-09-02 08:44,2021-02-15 14:07,2020-09-17 08:44,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
