,id,level,name,schoolYear,creationDate,nbChild,secteur_public_prive_libe,appellation_officielle,code_postal_uai,code_commune,libelle_commune,localite_acheminement_uai,libelle_departement,libelle_region,geometry_type,coordinatesLat,coordinatesLong,lastModificationDate,coordinates,nbArchivedChildren,cacheMap
44,5f5652bb9ecb02000102650f,4ème,4e5,2020-2021,2020-09-07 17:33,1.0,Public,Collège Emile Zola,76300,76681,Sotteville-lès-Rouen,SOTTEVILLE LES ROUEN,Seine-Maritime,Normandie,Point,49.40847945,1.08407599,2021-02-15 14:07,"49.408479450024906,1.0840759891073246",0.0,🔵 eyJpIjoiNDkuNDA4NDc5NDUwMDI0OTA2LDEuMDg0MDc1OTg5MTA3MzI0NiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ5LjQwODQ3OSwibG5nIjoxLjA4NDA3NiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
45,5f56c16e85b2260001876fcc,5ème,$level,2020-2021,2020-09-08 01:25,0.0,Public,Collège Jacques Prévert,59544,59139,Caudry,CAUDRY CEDEX,Nord,Hauts-de-France,Point,50.12524217,3.42117335,2021-02-15 14:07,"50.12524216701542,3.421173349740972",0.0,🔵 eyJpIjoiNTAuMTI1MjQyMTY3MDE1NDIsMy40MjExNzMzNDk3NDA5NzIiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo1MC4xMjUyNDIsImxuZyI6My40MjExNzMsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
46,5f56abc485b2260001876f7f,CP,$level,2020-2021,2020-09-07 23:53,0.0,Public,Ecole élémentaire Matha,17160,17224,Matha,MATHA,Charente-Maritime,Nouvelle-Aquitaine,Point,45.86776503,-0.31415261,2021-02-15 14:07,"45.86776502826434,-0.3141526077073477",0.0,🔵 eyJpIjoiNDUuODY3NzY1MDI4MjY0MzQsLTAuMzE0MTUyNjA3NzA3MzQ3NyIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ1Ljg2Nzc2NSwibG5nIjotMC4zMTQxNTMsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
47,5f56ac6285b2260001876f95,CP,$level,2020-2021,2020-09-07 23:55,0.0,Public,Ecole élémentaire,10500,10228,Mathaux,MATHAUX,Aube,Grand Est,Point,48.37234369,4.47705614,2021-02-15 14:07,"48.37234368728393,4.4770561377644755",0.0,🔵 eyJpIjoiNDguMzcyMzQzNjg3MjgzOTMsNC40NzcwNTYxMzc3NjQ0NzU1IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDguMzcyMzQ0LCJsbmciOjQuNDc3MDU2LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGk4NzBuOUJHSU9VVmQxQyJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRiSmxNQkpJZDFnQmNscSJ9LCJlIjowfQ==
48,5f54ce6585b2260001876b6f,CM1,Mme Desseaux - CM1,2020-2021,2020-09-06 13:56,13.0,Public,Ecole primaire Fleming,27370,27616,La Saussaye,LA SAUSSAYE,Eure,Normandie,Point,49.25930253,0.97761053,2021-02-17 19:18,"49.25930253478205,0.97761053487542",0.0,🔵 eyJpIjoiNDkuMjU5MzAyNTM0NzgyMDUsMC45Nzc2MTA1MzQ4NzU0MiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ5LjI1OTMwMywibG5nIjowLjk3NzYxMSwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
49,5f574ead85b226000187707a,2nde,seconde 8,2020-2021,2020-09-08 11:28,1.0,Public,Lycée général et technologique Dumont D'Urville,83056,83137,Toulon,TOULON CEDEX,Var,Provence-Alpes-Côte d'Azur,Point,43.11722914,5.93823209,2021-02-15 14:07,"43.11722914123981,5.938232089558713",0.0,🔵 eyJpIjoiNDMuMTE3MjI5MTQxMjM5ODEsNS45MzgyMzIwODk1NTg3MTMiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0My4xMTcyMjksImxuZyI6NS45MzgyMzIsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
50,5f57ad2285b2260001877168,CE2,CE2 BI,2020-2021,2020-09-08 18:11,1.0,Public,Ecole primaire Neufeld,67100,67482,Strasbourg,STRASBOURG,Bas-Rhin,Grand Est,Point,48.56593375,7.75499729,2021-02-15 14:07,"48.565933745369485,7.754997286440596",0.0,🔵 eyJpIjoiNDguNTY1OTMzNzQ1MzY5NDg1LDcuNzU0OTk3Mjg2NDQwNTk2IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDguNTY1OTM0LCJsbmciOjcuNzU0OTk3LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGk4NzBuOUJHSU9VVmQxQyJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRiSmxNQkpJZDFnQmNscSJ9LCJlIjowfQ==
51,5f57efaf85b22600018771c5,CP,CPA,2020-2021,2020-09-08 22:55,1.0,Public,Ecole élémentaire publique Jean-Claude Gouze,31330,31232,Grenade,GRENADE,Haute-Garonne,Occitanie,Point,43.76741821,1.29882088,2021-02-15 14:07,"43.7674182130787,1.2988208831191952",0.0,🔵 eyJpIjoiNDMuNzY3NDE4MjEzMDc4NywxLjI5ODgyMDg4MzExOTE5NTIiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0My43Njc0MTgsImxuZyI6MS4yOTg4MjEsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
52,5f5a53ebbe6e860001933ef7,CE1,$level,2020-2021,2020-09-10 18:27,0.0,Public,Ecole primaire de Rompsay Périgny,17180,17274,Périgny,PERIGNY,Charente-Maritime,Nouvelle-Aquitaine,Point,46.16860509,-1.11261277,2021-02-15 14:07,"46.16860508544304,-1.1126127734697338",0.0,🔵 eyJpIjoiNDYuMTY4NjA1MDg1NDQzMDQsLTEuMTEyNjEyNzczNDY5NzMzOCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ2LjE2ODYwNSwibG5nIjotMS4xMTI2MTMsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
53,5f5a0a579aa45600016bdaf9,CP,$level,2020-2021,2020-09-10 13:13,0.0,Public,Ecole élémentaire Antoine de Saint-Exupéry,95230,95598,Soisy-sous-Montmorency,SOISY SOUS MONTMORENCY,Val-d'Oise,Ile-de-France,Point,48.99394342,2.29142844,2021-02-15 14:07,"48.99394341801325,2.291428440058498",0.0,🔵 eyJpIjoiNDguOTkzOTQzNDE4MDEzMjUsMi4yOTE0Mjg0NDAwNTg0OTgiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0OC45OTM5NDMsImxuZyI6Mi4yOTE0MjgsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
54,5f5a0a1b9aa45600016bdaf6,CP,$level,2020-2021,2020-09-10 13:12,0.0,Public,Ecole élémentaire Antoine de Saint-Exupéry,95230,95598,Soisy-sous-Montmorency,SOISY SOUS MONTMORENCY,Val-d'Oise,Ile-de-France,Point,48.99394342,2.29142844,2021-02-15 14:07,"48.99394341801325,2.291428440058498",0.0,🔵 eyJpIjoiNDguOTkzOTQzNDE4MDEzMjUsMi4yOTE0Mjg0NDAwNTg0OTgiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0OC45OTM5NDMsImxuZyI6Mi4yOTE0MjgsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
55,5f57eff185b22600018771d9,Moyenne section,$level,2020-2021,2020-09-08 22:56,1.0,Public,Ecole maternelle publique Jean-Claude Gouze,31330,31232,Grenade,GRENADE,Haute-Garonne,Occitanie,Point,43.76740717,1.29851692,2021-02-15 14:07,"43.767407165670136,1.29851691977754",0.0,🔵 eyJpIjoiNDMuNzY3NDA3MTY1NjcwMTM2LDEuMjk4NTE2OTE5Nzc3NTQiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0My43Njc0MDcsImxuZyI6MS4yOTg1MTcsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
56,5f5a53fe9aa45600016bdb48,CE1,CE1,2020-2021,2020-09-10 18:27,1.0,Public,Ecole primaire de Rompsay Périgny,17180,17274,Périgny,PERIGNY,Charente-Maritime,Nouvelle-Aquitaine,Point,46.16860509,-1.11261277,2021-02-15 14:07,"46.16860508544304,-1.1126127734697338",0.0,🔵 eyJpIjoiNDYuMTY4NjA1MDg1NDQzMDQsLTEuMTEyNjEyNzczNDY5NzMzOCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ2LjE2ODYwNSwibG5nIjotMS4xMTI2MTMsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
57,5f5b1e28be6e860001933f78,Terminale,$level,2020-2021,2020-09-11 08:50,0.0,Public,Lycée général et technologique Louis de Broglie,78160,78372,Marly-le-Roi,MARLY LE ROI,Yvelines,Ile-de-France,Point,48.86678376,2.09920022,2021-02-15 14:07,"48.86678376448692,2.0992002158096903",0.0,🔵 eyJpIjoiNDguODY2NzgzNzY0NDg2OTIsMi4wOTkyMDAyMTU4MDk2OTAzIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDguODY2Nzg0LCJsbmciOjIuMDk5MiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
58,5f5b1e419aa45600016bdbbd,Terminale,TB,2020-2021,2020-09-11 08:50,1.0,Public,Lycée général et technologique Louis de Broglie,78160,78372,Marly-le-Roi,MARLY LE ROI,Yvelines,Ile-de-France,Point,48.86678376,2.09920022,2021-02-15 14:07,"48.86678376448692,2.0992002158096903",0.0,🔵 eyJpIjoiNDguODY2NzgzNzY0NDg2OTIsMi4wOTkyMDAyMTU4MDk2OTAzIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDguODY2Nzg0LCJsbmciOjIuMDk5MiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
59,5f5b30559aa45600016bdbd8,CE1,Mme Carbonnel ,2020-2021,2020-09-11 10:07,1.0,Public,Ecole primaire Marcel Pagnol,83440,83081,Montauroux,MONTAUROUX,Var,Provence-Alpes-Côte d'Azur,Point,43.61840547,6.77077501,2021-02-15 14:07,"43.618405473041356,6.770775006819962",0.0,🔵 eyJpIjoiNDMuNjE4NDA1NDczMDQxMzU2LDYuNzcwNzc1MDA2ODE5OTYyIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDMuNjE4NDA1LCJsbmciOjYuNzcwNzc1LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGk4NzBuOUJHSU9VVmQxQyJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRiSmxNQkpJZDFnQmNscSJ9LCJlIjowfQ==
60,5f5ba5a5217d3600011d346b,CE2,CE2 / CM2,2020-2021,2020-09-11 18:28,1.0,Public,Ecole élémentaire publique Le Parc,92170,92075,Vanves,VANVES,Hauts-de-Seine,Ile-de-France,Point,48.81941616,2.28362369,2021-02-15 14:07,"48.819416156207524,2.2836236893659514",0.0,🔵 eyJpIjoiNDguODE5NDE2MTU2MjA3NTI0LDIuMjgzNjIzNjg5MzY1OTUxNCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ4LjgxOTQxNiwibG5nIjoyLjI4MzYyNCwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
61,5f5c812f9a49ce0001c51db2,3ème,A,2020-2021,2020-09-12 10:05,0.0,Privé,Collège privé Jean-paul II,60200,60159,Compiègne,COMPIEGNE,Oise,Hauts-de-France,Point,49.40815108,2.84073263,2021-02-15 14:07,"49.40815108387843,2.840732634599547",0.0,🔵 eyJpIjoiNDkuNDA4MTUxMDgzODc4NDMsMi44NDA3MzI2MzQ1OTk1NDciLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0OS40MDgxNTEsImxuZyI6Mi44NDA3MzMsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
62,5f5d07089a49ce0001c51e92,CE2,$level,2020-2021,2020-09-12 19:36,0.0,Public,Ecole élémentaire Henri Sellier,14460,14167,Colombelles,COLOMBELLES,Calvados,Normandie,Point,49.20461461,-0.30279821,2021-02-15 14:07,"49.20461461267691,-0.3027982149064645",0.0,🔵 eyJpIjoiNDkuMjA0NjE0NjEyNjc2OTEsLTAuMzAyNzk4MjE0OTA2NDY0NSIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ5LjIwNDYxNSwibG5nIjotMC4zMDI3OTgsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
63,5f5ba62b217d3600011d3486,Grande section,PS / GS Alexandra,2020-2021,2020-09-11 18:30,1.0,Public,Ecole maternelle publique Le Parc,92170,92075,Vanves,VANVES,Hauts-de-Seine,Ile-de-France,Point,48.81900832,2.28370556,2021-02-15 14:07,"48.81900832454723,2.283705562186324",0.0,🔵 eyJpIjoiNDguODE5MDA4MzI0NTQ3MjMsMi4yODM3MDU1NjIxODYzMjQiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0OC44MTkwMDgsImxuZyI6Mi4yODM3MDYsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
64,5f5c816b9a49ce0001c51dba,3ème,3eme A,2020-2021,2020-09-12 10:06,1.0,Privé,Collège privé Jean-paul II,60200,60159,Compiègne,COMPIEGNE,Oise,Hauts-de-France,Point,49.40815108,2.84073263,2021-02-15 14:07,"49.40815108387843,2.840732634599547",0.0,🔵 eyJpIjoiNDkuNDA4MTUxMDgzODc4NDMsMi44NDA3MzI2MzQ1OTk1NDciLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0OS40MDgxNTEsImxuZyI6Mi44NDA3MzMsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
65,5f5d26df217d3600011d36b4,6ème,2,2020-2021,2020-09-12 21:51,1.0,Public,Collège Gérard Philipe,75018,75118,Paris 18e  Arrondissement,PARIS,Paris,Ile-de-France,Point,48.89445743,2.3519387,2021-02-15 14:07,"48.89445742948135,2.351938704486713",0.0,🔵 eyJpIjoiNDguODk0NDU3NDI5NDgxMzUsMi4zNTE5Mzg3MDQ0ODY3MTMiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0OC44OTQ0NTcsImxuZyI6Mi4zNTE5MzksImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
66,5f5d27b79a49ce0001c51f05,CM1,B,2020-2021,2020-09-12 21:55,0.0,Public,E.E.PU ST ISAURE 18 rue Saint Isaure,75018,75118,Paris 18e  Arrondissement,PARIS,Paris,Ile-de-France,Point,48.89415394,2.34442731,2021-02-15 14:07,"48.89415394304765,2.34442731129068",0.0,🔵 eyJpIjoiNDguODk0MTUzOTQzMDQ3NjUsMi4zNDQ0MjczMTEyOTA2OCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ4Ljg5NDE1NCwibG5nIjoyLjM0NDQyNywiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
67,5f5f9827217d3600011d3988,4ème,$level,2020-2021,2020-09-14 18:19,0.0,Public,Collège Joseph Paul-Boncour,41110,41198,Saint-Aignan,ST AIGNAN,Loir-et-Cher,Centre-Val de Loire,Point,47.26064159,1.36942748,2021-02-15 14:07,"47.26064158751024,1.3694274825656065",0.0,🔵 eyJpIjoiNDcuMjYwNjQxNTg3NTEwMjQsMS4zNjk0Mjc0ODI1NjU2MDY1IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDcuMjYwNjQyLCJsbmciOjEuMzY5NDI3LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGk4NzBuOUJHSU9VVmQxQyJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRiSmxNQkpJZDFnQmNscSJ9LCJlIjowfQ==
68,5f5e09769a49ce0001c51fa4,6ème,2,2020-2021,2020-09-13 13:58,0.0,Public,Collège Parc de Villeroy,91540,91386,Mennecy,MENNECY,Essonne,Ile-de-France,Point,48.5633167,2.42719656,2021-02-15 14:07,"48.56331670019103,2.427196562824016",0.0,🔵 eyJpIjoiNDguNTYzMzE2NzAwMTkxMDMsMi40MjcxOTY1NjI4MjQwMTYiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0OC41NjMzMTcsImxuZyI6Mi40MjcxOTcsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
69,5f5e09c9217d3600011d37b1,1ère,1MG8,2020-2021,2020-09-13 14:00,1.0,Public,Lycée polyvalent Marie Laurencin,91542,91386,Mennecy,MENNECY CEDEX,Essonne,Ile-de-France,Point,48.56364096,2.43898685,2021-02-15 14:07,"48.56364095731311,2.4389868504421823",0.0,🔵 eyJpIjoiNDguNTYzNjQwOTU3MzEzMTEsMi40Mzg5ODY4NTA0NDIxODIzIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDguNTYzNjQxLCJsbmciOjIuNDM4OTg3LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGk4NzBuOUJHSU9VVmQxQyJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRiSmxNQkpJZDFnQmNscSJ9LCJlIjowfQ==
70,5f5d27d2217d3600011d3701,CM1,CM1-B,2020-2021,2020-09-12 21:56,3.0,Public,E.E.PU ST ISAURE 18 rue Saint Isaure,75018,75118,Paris 18e  Arrondissement,PARIS,Paris,Ile-de-France,Point,48.89415394,2.34442731,2021-02-15 14:07,"48.89415394304765,2.34442731129068",0.0,🔵 eyJpIjoiNDguODk0MTUzOTQzMDQ3NjUsMi4zNDQ0MjczMTEyOTA2OCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ4Ljg5NDE1NCwibG5nIjoyLjM0NDQyNywiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
71,5f5f1489217d3600011d38be,CM1,CM1,2020-2021,2020-09-14 08:58,1.0,Public,Ecole élémentaire,77120,77281,Mauperthuis,MAUPERTHUIS,Seine-et-Marne,Ile-de-France,Point,48.76961492,3.03730123,2021-02-15 14:07,"48.76961492356498,3.037301234196542",0.0,🔵 eyJpIjoiNDguNzY5NjE0OTIzNTY0OTgsMy4wMzczMDEyMzQxOTY1NDIiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0OC43Njk2MTUsImxuZyI6My4wMzczMDEsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
72,5f5e09a89a49ce0001c51fa8,6ème,6eme2,2020-2021,2020-09-13 13:59,0.0,Public,Collège Parc de Villeroy,91540,91386,Mennecy,MENNECY,Essonne,Ile-de-France,Point,48.5633167,2.42719656,2021-02-15 14:07,"48.56331670019103,2.427196562824016",0.0,🔵 eyJpIjoiNDguNTYzMzE2NzAwMTkxMDMsMi40MjcxOTY1NjI4MjQwMTYiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0OC41NjMzMTcsImxuZyI6Mi40MjcxOTcsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
73,5f5e0997217d3600011d37ad,1ère,1MG8,2020-2021,2020-09-13 13:59,0.0,Public,Collège Parc de Villeroy,91540,91386,Mennecy,MENNECY,Essonne,Ile-de-France,Point,48.5633167,2.42719656,2021-02-15 14:07,"48.56331670019103,2.427196562824016",0.0,🔵 eyJpIjoiNDguNTYzMzE2NzAwMTkxMDMsMi40MjcxOTY1NjI4MjQwMTYiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0OC41NjMzMTcsImxuZyI6Mi40MjcxOTcsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
74,5f611192056988000101e12f,Moyenne section,4 eme2,2020-2021,2020-09-15 21:10,1.0,Public,Collège Edouard Vaillant,38400,38421,Saint-Martin-d'Hères,ST MARTIN D HERES,Isère,Auvergne-Rhône-Alpes,Point,45.17909369,5.75451853,2021-02-15 14:07,"45.179093686732394,5.754518532636547",0.0,🔵 eyJpIjoiNDUuMTc5MDkzNjg2NzMyMzk0LDUuNzU0NTE4NTMyNjM2NTQ3IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDUuMTc5MDk0LCJsbmciOjUuNzU0NTE5LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGk4NzBuOUJHSU9VVmQxQyJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRiSmxNQkpJZDFnQmNscSJ9LCJlIjowfQ==
75,5f5f98289a49ce0001c521b1,4ème,$level,2020-2021,2020-09-14 18:19,1.0,Public,Collège Joseph Paul-Boncour,41110,41198,Saint-Aignan,ST AIGNAN,Loir-et-Cher,Centre-Val de Loire,Point,47.26064159,1.36942748,2021-02-15 14:07,"47.26064158751024,1.3694274825656065",0.0,🔵 eyJpIjoiNDcuMjYwNjQxNTg3NTEwMjQsMS4zNjk0Mjc0ODI1NjU2MDY1IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDcuMjYwNjQyLCJsbmciOjEuMzY5NDI3LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGk4NzBuOUJHSU9VVmQxQyJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRiSmxNQkpJZDFnQmNscSJ9LCJlIjowfQ==
76,5f612ed25632870001763428,CE2,mr dubasque,2020-2021,2020-09-15 23:14,1.0,Public,Ecole primaire La Curveillère,81000,81004,Albi,ALBI,Tarn,Occitanie,Point,43.92504246,2.12883249,2021-02-15 14:07,"43.92504246094067,2.1288324913027767",0.0,🔵 eyJpIjoiNDMuOTI1MDQyNDYwOTQwNjcsMi4xMjg4MzI0OTEzMDI3NzY3IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDMuOTI1MDQyLCJsbmciOjIuMTI4ODMyLCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGk4NzBuOUJHSU9VVmQxQyJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRiSmxNQkpJZDFnQmNscSJ9LCJlIjowfQ==
77,5f61851156b4470001cdf771,3ème,3ème b,2020-2021,2020-09-16 05:22,1.0,Public,Collège Hutinel,77220,77215,Gretz-Armainvilliers,GRETZ ARMAINVILLIERS,Seine-et-Marne,Ile-de-France,Point,48.73962108,2.74867396,2021-02-15 14:07,"48.73962107711034,2.7486739562164706",0.0,🔵 eyJpIjoiNDguNzM5NjIxMDc3MTEwMzQsMi43NDg2NzM5NTYyMTY0NzA2IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDguNzM5NjIxLCJsbmciOjIuNzQ4Njc0LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGk4NzBuOUJHSU9VVmQxQyJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRiSmxNQkpJZDFnQmNscSJ9LCJlIjowfQ==
78,5f619930b4d48f0001db589d,6ème,6 eme c,2020-2021,2020-09-16 06:48,0.0,Public,Collège Suzanne Bouteloup,72360,72191,Mayet,MAYET,Sarthe,Pays de la Loire,Point,47.76660328,0.26978302,2021-02-15 14:07,"47.76660328237306,0.269783019120701",0.0,🔵 eyJpIjoiNDcuNzY2NjAzMjgyMzczMDYsMC4yNjk3ODMwMTkxMjA3MDEiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0Ny43NjY2MDMsImxuZyI6MC4yNjk3ODMsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
